BRANCH_COUNT,CALL_PAIRS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUMBER_OF_LINES,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,PARAMETER_COUNT,PERCENT_COMMENTS,DEFECT_LABEL,_source_file
5.0,0.0,8.0,3.0,0.38,4.0,1.0,0.33,10.0,1.0,0.0,11.15,13.0,1884.3,0.05,33.0,0.08,104.68,144.95,2.0,5.0,6.0,8.0,0.33,2.0,4.0,9.0,0.15,20.0,13.0,20.0,7.0,14.0,3.0,53.85,1,PC4.arff
23.0,1.0,40.0,12.0,0.44,18.0,6.0,0.5,42.0,4.0,0.27,50.37,18.03,16367.05,0.3,155.0,0.06,909.28,907.99,4.0,19.0,23.0,27.0,0.33,11.0,20.0,32.0,0.17,69.0,74.0,81.0,39.0,19.0,1.0,50.0,1,PC3.arff
3.0,2.0,4.0,2.0,0.25,2.0,2.0,1.0,6.0,1.0,0.0,19.46,7.5,1094.61,0.05,35.0,0.13,60.81,145.95,0.0,1.0,8.0,8.0,0.5,1.0,2.0,6.0,0.18,11.0,15.0,20.0,9.0,9.0,0.0,11.11,1,PC5.arff
3.0,1.0,4.0,2.0,0.11,2.0,2.0,1.0,12.0,1.0,0.0,27.79,12.66,4451.81,0.12,71.0,0.08,247.32,351.75,1.0,25.0,18.0,19.0,0.5,1.0,2.0,12.0,0.04,54.0,27.0,44.0,16.0,15.0,0.0,59.09,1,PC1.arff
11.0,1.0,18.0,6.0,0.26,8.0,2.0,0.33,19.0,1.0,0.0,25.52,13.0,4312.2,0.11,69.0,0.08,239.57,331.71,17.0,7.0,6.0,23.0,0.17,5.0,9.0,15.0,0.15,39.0,26.0,43.0,14.0,14.0,1.0,80.0,1,PC4.arff
13.0,2.0,16.0,8.0,0.27,8.0,7.0,0.0,24.0,1.0,0.0,24.11,30.69,22712.31,0.25,148.0,0.03,1261.79,740.0,0.0,10.0,30.0,30.0,0.0,4.0,8.0,18.0,0.18,45.0,42.0,106.0,13.0,19.0,0.0,25.0,0,MC1.arff
9.0,3.0,0.0,5.0,0.5,0.0,4.0,0.8,21.0,1.0,0.0,20.87,12.14,3077.28,0.08,62.0,0.08,170.96,253.42,0.0,0.0,10.0,10.0,0.2,0.0,0.0,18.0,0.29,17.0,17.0,45.0,7.0,10.0,0.0,0.0,0,PC4.arff
41.0,5.0,74.0,21.0,0.18,34.0,12.0,0.57,79.0,6.0,0.25,147.44,19.65,56922.69,0.97,418.0,0.05,3162.37,2897.05,14.0,24.0,102.0,116.0,0.29,20.0,37.0,60.0,0.13,167.0,189.0,229.0,101.0,21.0,1.0,27.14,1,PC3.arff
7.0,5.0,12.0,4.0,0.17,6.0,4.0,1.0,18.0,1.0,0.0,58.64,6.33,2352.09,0.12,81.0,0.16,130.66,371.38,0.0,9.0,23.0,23.0,0.25,3.0,6.0,16.0,0.1,39.0,38.0,43.0,18.0,6.0,0.0,28.13,1,PC5.arff
9.0,5.0,16.0,5.0,0.2,8.0,5.0,1.0,18.0,1.0,0.0,14.48,19.43,5465.18,0.09,72.0,0.05,303.62,281.3,2.0,5.0,23.0,25.0,0.2,4.0,8.0,15.0,0.13,39.0,34.0,38.0,7.0,8.0,0.0,23.33,1,PC5.arff
9.0,1.0,14.0,5.0,0.11,6.0,1.0,0.2,18.0,3.0,0.5,36.38,29.0,30595.0,0.35,211.0,0.03,1699.72,1055.0,9.0,14.0,36.0,45.0,0.6,4.0,7.0,15.0,0.06,81.0,58.0,153.0,16.0,16.0,1.0,38.98,1,PC4.arff
1.0,1.0,4.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,0.0,9.51,3.0,85.59,0.01,9.0,0.33,4.75,28.53,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.2,5.0,3.0,6.0,3.0,6.0,2.0,50.0,0,PC2.arff
9.0,3.0,16.0,5.0,0.23,8.0,3.0,0.6,21.0,1.0,0.0,25.42,17.34,7647.27,0.15,89.0,0.06,424.85,440.92,0.0,4.0,22.0,22.0,0.2,4.0,8.0,18.0,0.13,39.0,37.0,52.0,16.0,15.0,0.0,15.38,0,PC4.arff
3.0,5.0,4.0,2.0,0.2,2.0,2.0,1.0,12.0,1.0,0.0,18.51,5.83,630.0,0.04,27.0,0.17,35.0,108.0,8.0,4.0,2.0,10.0,0.5,1.0,2.0,12.0,0.13,15.0,15.0,12.0,9.0,7.0,2.0,85.71,0,PC2.arff
1.0,0.0,0.0,1.0,0.07,0.0,1.0,1.0,1.0,1.0,0.0,15.29,13.8,2912.15,0.07,61.0,0.07,161.79,211.03,0.0,0.0,14.0,14.0,1.0,0.0,0.0,2.0,0.06,18.0,23.0,38.0,5.0,6.0,1.0,0.0,0,MC1.arff
31.0,10.0,58.0,16.0,0.14,28.0,15.0,0.94,83.0,8.0,0.47,64.09,47.05,141868.38,1.01,477.0,0.02,7881.58,3015.56,4.0,42.0,109.0,113.0,0.5,15.0,29.0,69.0,0.09,185.0,207.0,270.0,55.0,25.0,0.0,29.68,1,PC5.arff
3.0,0.0,4.0,2.0,0.4,2.0,1.0,0.5,6.0,1.0,0.0,15.23,5.0,380.74,0.03,20.0,0.2,21.15,76.15,0.0,0.0,5.0,5.0,0.5,1.0,2.0,6.0,0.25,8.0,10.0,10.0,7.0,7.0,0.0,0.0,0,PC4.arff
13.0,6.0,22.0,1.0,0.02,10.0,1.0,1.0,32.0,1.0,0.0,45.4,25.58,29694.32,0.39,195.0,0.04,1649.68,1161.07,13.0,8.0,33.0,46.0,1.0,6.0,11.0,27.0,0.02,61.0,93.0,102.0,40.0,22.0,0.0,38.89,1,PC5.arff
1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,15.5,7.5,872.01,0.04,35.0,0.13,48.44,116.27,1.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.1,10.0,10.0,25.0,4.0,6.0,0.0,33.33,1,PC4.arff
1.0,1.0,0.0,1.0,0.09,0.0,1.0,1.0,2.0,1.0,0.0,25.92,14.86,5722.17,0.13,81.0,0.07,317.9,385.15,0.0,0.0,11.0,11.0,1.0,0.0,0.0,3.0,0.06,17.0,32.0,49.0,14.0,13.0,3.0,0.0,0,MC1.arff
15.0,4.0,28.0,8.0,0.11,14.0,6.0,0.75,56.0,1.0,0.0,121.01,21.78,57405.04,0.88,430.0,0.05,3189.17,2635.59,0.0,19.0,75.0,75.0,0.13,7.0,14.0,50.0,0.07,111.0,191.0,239.0,57.0,13.0,0.0,20.21,1,PC5.arff
7.0,6.0,12.0,4.0,0.14,6.0,3.0,0.75,22.0,1.0,0.0,48.34,11.15,6010.8,0.18,96.0,0.09,333.93,539.01,0.0,8.0,29.0,29.0,0.25,3.0,6.0,20.0,0.09,47.0,46.0,50.0,33.0,16.0,0.0,21.62,1,MW1.arff
23.0,14.0,38.0,12.0,0.27,16.0,9.0,0.75,58.0,6.0,0.0,91.36,12.65,14630.58,0.39,188.0,0.08,812.81,1156.15,0.0,11.0,45.0,45.0,0.5,11.0,19.0,48.0,0.17,69.0,87.0,101.0,55.0,16.0,0.0,19.64,1,MW1.arff
5.0,0.0,8.0,3.0,0.43,4.0,1.0,0.33,10.0,1.0,0.0,10.85,9.0,879.05,0.03,25.0,0.11,48.84,97.67,5.0,0.0,2.0,7.0,0.33,2.0,4.0,9.0,0.27,11.0,9.0,16.0,5.0,10.0,5.0,71.43,0,PC2.arff
3.0,2.0,4.0,2.0,0.06,2.0,1.0,0.5,8.0,1.0,0.0,100.04,13.22,17485.4,0.44,213.0,0.08,971.41,1322.61,0.0,4.0,35.0,35.0,0.5,1.0,2.0,8.0,0.04,48.0,104.0,109.0,59.0,15.0,0.0,10.26,0,PC1.arff
3.0,2.0,4.0,2.0,0.11,2.0,2.0,1.0,7.0,1.0,0.0,18.96,13.64,3525.33,0.09,55.0,0.07,195.85,258.51,3.0,25.0,16.0,19.0,0.5,1.0,2.0,7.0,0.03,61.0,20.0,35.0,11.0,15.0,2.0,63.64,0,PC4.arff
3.0,1.0,4.0,2.0,0.4,2.0,2.0,1.0,7.0,1.0,0.0,10.99,6.4,449.97,0.02,19.0,0.16,25.0,70.31,0.0,0.0,5.0,5.0,0.5,1.0,2.0,7.0,0.29,7.0,8.0,11.0,5.0,8.0,3.0,0.0,0,PC3.arff
3.0,0.0,4.0,2.0,0.13,2.0,1.0,0.5,6.0,1.0,0.0,37.54,7.6,2168.23,0.1,60.0,0.13,120.46,285.29,0.0,0.0,15.0,15.0,0.5,1.0,2.0,6.0,0.09,23.0,19.0,41.0,15.0,12.0,2.0,0.0,0,CM1.arff
7.0,1.0,12.0,4.0,0.22,6.0,2.0,0.5,15.0,3.0,0.67,18.31,14.77,3996.21,0.09,59.0,0.07,222.01,270.51,1.0,0.0,17.0,18.0,0.75,3.0,6.0,13.0,0.2,20.0,25.0,34.0,11.0,13.0,2.0,5.56,0,PC3.arff
7.0,0.0,10.0,4.0,0.29,4.0,1.0,0.25,11.0,4.0,1.0,15.93,7.2,825.94,0.04,31.0,0.14,45.89,114.71,0.0,7.0,14.0,14.0,1.0,3.0,5.0,9.0,0.17,24.0,9.0,22.0,5.0,8.0,0.0,33.33,1,PC3.arff
1.0,2.0,0.0,1.0,0.04,0.0,1.0,1.0,4.0,1.0,0.0,76.92,6.0,2769.05,0.15,95.0,0.17,153.84,461.51,0.0,4.0,23.0,23.0,1.0,0.0,0.0,5.0,0.03,31.0,46.0,49.0,23.0,6.0,0.0,14.81,1,PC5.arff
23.0,2.0,42.0,12.0,0.18,20.0,8.0,0.67,46.0,3.0,0.18,108.84,15.19,25107.55,0.55,263.0,0.07,1394.86,1653.06,0.0,34.0,65.0,65.0,0.25,11.0,21.0,36.0,0.1,117.0,109.0,154.0,61.0,17.0,0.0,34.34,0,CM1.arff
6.0,4.0,4.0,4.0,0.31,2.0,3.0,0.75,15.0,3.0,0.67,28.67,7.0,1404.72,0.07,45.0,0.14,78.04,200.67,0.0,0.0,13.0,13.0,0.75,1.0,2.0,13.0,0.24,17.0,14.0,31.0,11.0,11.0,1.0,0.0,0,KC3.arff
1.0,14.0,0.0,1.0,0.04,0.0,1.0,1.0,21.0,1.0,0.0,139.3,3.71,1913.08,0.17,97.0,0.27,106.28,516.23,10.0,12.0,14.0,24.0,1.0,0.0,0.0,22.0,0.02,61.0,42.0,55.0,34.0,6.0,0.0,61.11,0,MC1.arff
3.0,11.0,4.0,2.0,0.04,2.0,1.0,0.5,18.0,1.0,0.0,107.8,23.13,57647.66,0.83,384.0,0.04,3202.65,2492.87,1.0,39.0,51.0,52.0,0.5,1.0,2.0,18.0,0.02,106.0,185.0,199.0,72.0,18.0,0.0,43.96,1,PC3.arff
7.0,1.0,12.0,4.0,0.29,6.0,2.0,0.5,13.0,1.0,0.0,32.54,10.88,3848.89,0.12,69.0,0.09,213.83,353.92,2.0,7.0,12.0,14.0,0.25,3.0,6.0,11.0,0.15,26.0,29.0,40.0,20.0,15.0,0.0,42.86,1,PC1.arff
3.0,2.0,4.0,1.0,0.08,2.0,1.0,1.0,8.0,1.0,0.0,30.41,6.79,1400.05,0.07,45.0,0.15,77.78,206.32,6.0,2.0,7.0,13.0,1.0,1.0,2.0,8.0,0.05,20.0,19.0,26.0,14.0,10.0,0.0,53.33,1,PC5.arff
3.0,2.0,4.0,2.0,0.2,2.0,1.0,0.0,7.0,1.0,0.0,12.16,10.08,1236.46,0.04,30.0,0.1,68.69,122.62,0.0,0.0,10.0,10.0,0.0,1.0,2.0,7.0,0.17,12.0,11.0,19.0,6.0,11.0,1.0,0.0,0,MC1.arff
5.0,4.0,8.0,3.0,0.11,4.0,1.0,0.33,18.0,1.0,0.0,61.85,12.04,8964.95,0.25,130.0,0.08,498.05,744.63,0.0,39.0,27.0,27.0,0.33,2.0,4.0,17.0,0.04,79.0,61.0,69.0,38.0,15.0,1.0,59.09,0,CM1.arff
1.0,0.0,0.0,1.0,0.07,0.0,1.0,1.0,1.0,1.0,0.0,43.11,8.94,3446.29,0.13,83.0,0.11,191.46,385.44,0.0,3.0,15.0,15.0,1.0,0.0,0.0,2.0,0.05,22.0,38.0,45.0,17.0,8.0,0.0,16.67,0,MC1.arff
9.0,9.0,16.0,5.0,0.15,8.0,5.0,1.0,28.0,1.0,0.0,56.41,11.81,7874.42,0.22,127.0,0.08,437.47,666.49,3.0,13.0,30.0,33.0,0.2,4.0,8.0,25.0,0.07,69.0,58.0,69.0,27.0,11.0,0.0,34.78,1,PC4.arff
3.0,4.0,4.0,2.0,0.14,2.0,1.0,0.5,11.0,1.0,0.0,41.25,14.67,8873.33,0.2,121.0,0.07,492.96,605.0,0.0,0.0,14.0,14.0,0.5,1.0,2.0,11.0,0.09,23.0,56.0,65.0,21.0,11.0,0.0,0.0,1,PC3.arff
43.0,6.0,72.0,22.0,0.22,30.0,3.0,0.14,84.0,10.0,0.43,124.6,22.77,64628.74,0.95,435.0,0.04,3590.49,2837.75,6.0,10.0,95.0,101.0,0.45,21.0,36.0,64.0,0.18,123.0,154.0,281.0,71.0,21.0,0.0,14.41,1,PC5.arff
3.0,0.0,4.0,2.0,0.33,2.0,1.0,0.5,5.0,1.0,0.0,9.87,5.63,312.22,0.02,15.0,0.18,17.35,55.51,0.0,0.0,6.0,6.0,0.5,1.0,2.0,5.0,0.29,7.0,5.0,10.0,4.0,9.0,3.0,0.0,0,PC3.arff
1.0,0.0,0.0,1.0,0.11,0.0,1.0,1.0,1.0,1.0,0.0,13.9,10.0,1389.74,0.05,34.0,0.1,77.21,138.97,0.0,1.0,9.0,9.0,1.0,0.0,0.0,2.0,0.08,12.0,14.0,20.0,7.0,10.0,3.0,10.0,0,PC4.arff
5.0,4.0,8.0,3.0,0.15,4.0,2.0,0.0,14.0,1.0,0.0,22.92,21.71,10799.55,0.17,97.0,0.05,599.98,497.54,0.0,7.0,20.0,20.0,0.0,2.0,4.0,13.0,0.09,35.0,41.0,56.0,17.0,18.0,0.0,25.93,0,MC1.arff
5.0,1.0,8.0,3.0,0.14,4.0,3.0,1.0,11.0,1.0,0.0,31.39,9.47,2815.15,0.1,60.0,0.11,156.4,297.25,3.0,34.0,18.0,21.0,0.33,2.0,4.0,10.0,0.04,70.0,23.0,37.0,17.0,14.0,2.0,67.27,1,CM1.arff
11.0,5.0,20.0,6.0,0.21,10.0,6.0,1.0,24.0,1.0,0.0,44.65,11.43,5831.8,0.17,103.0,0.09,323.99,510.28,1.0,4.0,28.0,29.0,0.17,5.0,10.0,20.0,0.15,40.0,48.0,55.0,21.0,10.0,0.0,15.15,1,PC5.arff
5.0,2.0,8.0,3.0,0.21,4.0,3.0,1.0,10.0,1.0,0.0,20.08,10.05,2026.55,0.07,44.0,0.1,112.59,201.74,2.0,2.0,12.0,14.0,0.33,2.0,4.0,9.0,0.16,19.0,17.0,27.0,11.0,13.0,0.0,25.0,1,PC5.arff
3.0,5.0,4.0,2.0,0.13,2.0,1.0,0.5,12.0,1.0,0.0,35.9,9.47,3221.11,0.11,70.0,0.11,178.95,340.06,0.0,7.0,15.0,15.0,0.5,1.0,2.0,12.0,0.05,40.0,31.0,39.0,18.0,11.0,0.0,31.82,0,PC4.arff
11.0,5.0,20.0,6.0,0.12,10.0,6.0,1.0,28.0,1.0,0.0,61.3,21.53,28424.0,0.44,220.0,0.05,1579.11,1320.0,8.0,2.0,44.0,52.0,0.17,5.0,10.0,24.0,0.1,59.0,102.0,118.0,45.0,19.0,0.0,18.52,0,PC5.arff
16.0,8.0,16.0,11.0,0.17,8.0,9.0,0.82,33.0,1.0,0.0,34.84,35.0,42678.84,0.41,197.0,0.03,2371.05,1219.4,13.0,9.0,53.0,66.0,0.09,4.0,8.0,24.0,0.11,102.0,76.0,121.0,38.0,35.0,0.0,29.33,1,PC4.arff
3.0,1.0,4.0,2.0,0.33,2.0,2.0,1.0,7.0,1.0,0.0,9.25,7.2,479.58,0.02,18.0,0.14,26.64,66.61,0.0,0.0,6.0,6.0,0.5,1.0,2.0,7.0,0.25,8.0,9.0,9.0,5.0,8.0,0.0,0.0,1,PC5.arff
1.0,2.0,0.0,1.0,0.25,0.0,1.0,1.0,3.0,1.0,0.0,18.49,3.5,226.54,0.02,17.0,0.29,12.59,64.73,0.0,9.0,4.0,4.0,1.0,0.0,0.0,4.0,0.05,20.0,7.0,10.0,7.0,7.0,0.0,69.23,0,PC4.arff
11.0,3.0,20.0,6.0,0.13,10.0,2.0,0.33,25.0,1.0,0.0,33.43,24.17,19526.57,0.27,148.0,0.04,1084.81,808.0,16.0,7.0,31.0,47.0,0.17,5.0,10.0,21.0,0.09,65.0,58.0,90.0,24.0,20.0,1.0,42.59,1,PC4.arff
1.0,4.0,0.0,1.0,0.2,0.0,1.0,1.0,5.0,1.0,0.0,27.63,2.81,218.56,0.03,21.0,0.36,12.14,77.71,0.0,0.0,5.0,5.0,1.0,0.0,0.0,6.0,0.14,7.0,9.0,12.0,8.0,5.0,1.0,0.0,0,MC1.arff
8.0,5.0,4.0,6.0,0.21,2.0,5.0,0.83,19.0,1.0,0.0,34.79,13.73,6559.11,0.16,86.0,0.07,364.4,477.69,0.0,0.0,28.0,28.0,0.17,1.0,2.0,15.0,0.17,36.0,34.0,52.0,26.0,21.0,1.0,0.0,1,PC1.arff
5.0,2.0,8.0,3.0,0.21,4.0,3.0,1.0,10.0,1.0,0.0,23.96,9.69,2250.48,0.08,50.0,0.1,125.03,232.19,0.0,0.0,14.0,14.0,0.33,2.0,4.0,9.0,0.15,20.0,21.0,29.0,13.0,12.0,0.0,0.0,0,PC4.arff
29.0,6.0,0.0,15.0,0.25,0.0,9.0,0.0,55.0,12.0,0.0,38.94,24.24,22880.44,0.31,169.0,0.04,1271.14,943.86,13.0,12.0,47.0,60.0,0.0,0.0,0.0,42.0,0.15,100.0,74.0,95.0,29.0,19.0,0.0,34.72,0,MC1.arff
19.0,9.0,36.0,10.0,0.13,18.0,8.0,0.8,71.0,1.0,0.0,79.49,32.46,83754.62,0.86,407.0,0.03,4653.03,2580.32,1.0,15.0,74.0,75.0,0.1,9.0,18.0,63.0,0.09,107.0,198.0,209.0,61.0,20.0,2.0,17.78,0,PC3.arff
3.0,3.0,4.0,2.0,0.33,2.0,2.0,1.0,7.0,1.0,0.0,25.86,9.27,2223.13,0.08,53.0,0.11,123.51,239.75,0.0,0.0,6.0,6.0,0.0,1.0,2.0,7.0,0.22,9.0,17.0,36.0,11.0,12.0,0.0,0.0,0,MC1.arff
11.0,1.0,12.0,7.0,0.18,6.0,4.0,0.57,28.0,1.0,0.0,37.4,30.74,35345.7,0.38,207.0,0.03,1963.65,1149.8,1.0,4.0,37.0,38.0,0.14,3.0,6.0,23.0,0.13,53.0,83.0,124.0,27.0,20.0,0.0,11.9,1,PC5.arff
35.0,4.0,58.0,18.0,0.21,24.0,8.0,0.44,76.0,12.0,0.65,54.48,43.71,104105.19,0.79,394.0,0.02,5783.62,2381.49,2.0,16.0,83.0,85.0,0.67,17.0,30.0,60.0,0.14,133.0,153.0,241.0,42.0,24.0,0.0,17.82,1,PC5.arff
1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,9.51,3.0,85.59,0.01,9.0,0.33,4.75,28.53,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.13,8.0,3.0,6.0,3.0,6.0,0.0,0.0,1,PC5.arff
11.0,3.0,18.0,6.0,0.2,8.0,2.0,0.33,24.0,3.0,0.4,63.19,12.75,10272.47,0.27,140.0,0.08,570.69,805.68,1.0,2.0,29.0,30.0,0.5,5.0,9.0,20.0,0.17,35.0,51.0,89.0,36.0,18.0,0.0,9.38,0,PC5.arff
9.0,5.0,16.0,5.0,0.25,8.0,5.0,1.0,20.0,1.0,0.0,57.48,8.0,3678.64,0.15,87.0,0.13,204.37,459.83,0.0,2.0,20.0,20.0,0.2,4.0,8.0,17.0,0.19,27.0,36.0,51.0,27.0,12.0,5.0,9.09,0,PC3.arff
5.0,1.0,6.0,3.0,0.17,2.0,1.0,0.33,9.0,3.0,1.0,20.8,13.72,3916.37,0.1,64.0,0.07,217.58,285.4,1.0,1.0,17.0,18.0,1.0,2.0,3.0,8.0,0.11,27.0,19.0,45.0,9.0,13.0,1.0,10.53,0,PC4.arff
5.0,2.0,8.0,3.0,0.5,4.0,3.0,1.0,10.0,3.0,1.0,13.67,8.0,875.14,0.04,28.0,0.13,48.62,109.39,0.0,0.0,6.0,6.0,1.0,2.0,4.0,9.0,0.43,7.0,8.0,20.0,5.0,10.0,1.0,0.0,0,PC3.arff
17.0,3.0,22.0,9.0,0.24,8.0,3.0,0.33,28.0,8.0,0.88,25.12,28.82,20871.52,0.24,139.0,0.03,1159.53,724.11,4.0,26.0,34.0,38.0,0.89,7.0,11.0,21.0,0.13,71.0,49.0,90.0,17.0,20.0,0.0,46.88,1,PC5.arff
11.0,13.0,8.0,8.0,0.1,4.0,5.0,0.63,43.0,1.0,0.0,123.35,19.27,45791.28,0.79,367.0,0.05,2543.96,2376.59,0.0,9.0,79.0,79.0,0.13,2.0,4.0,37.0,0.08,102.0,152.0,215.0,71.0,18.0,2.0,10.23,1,KC3.arff
1.0,2.0,0.0,1.0,0.09,0.0,1.0,1.0,6.0,1.0,0.0,14.11,12.5,2205.39,0.06,51.0,0.08,122.52,176.43,0.0,1.0,11.0,11.0,1.0,0.0,0.0,7.0,0.07,14.0,30.0,21.0,6.0,5.0,0.0,8.33,1,PC5.arff
13.0,3.0,22.0,7.0,0.12,10.0,6.0,0.86,28.0,6.0,0.83,79.19,19.4,29800.23,0.51,243.0,0.05,1655.57,1536.23,10.0,27.0,48.0,58.0,0.86,6.0,11.0,23.0,0.06,122.0,109.0,134.0,59.0,21.0,1.0,43.53,1,PC3.arff
5.0,0.0,8.0,3.0,0.13,4.0,1.0,0.33,9.0,1.0,0.0,24.3,9.09,2008.11,0.07,52.0,0.11,111.56,220.89,0.0,4.0,23.0,23.0,0.33,2.0,4.0,8.0,0.1,30.0,25.0,27.0,11.0,8.0,0.0,14.81,0,PC5.arff
5.0,28.0,8.0,3.0,0.05,4.0,3.0,1.0,51.0,1.0,0.0,100.47,12.98,16924.43,0.43,219.0,0.08,940.25,1303.97,6.0,30.0,49.0,55.0,0.0,2.0,4.0,50.0,0.03,108.0,89.0,130.0,48.0,14.0,0.0,42.35,1,MC1.arff
7.0,4.0,4.0,5.0,0.17,2.0,5.0,1.0,17.0,1.0,0.0,34.65,11.83,4846.19,0.14,77.0,0.08,269.23,409.79,0.0,6.0,29.0,29.0,0.2,1.0,2.0,14.0,0.12,43.0,32.0,45.0,23.0,17.0,0.0,17.14,0,MW1.arff
27.0,6.0,50.0,14.0,0.26,24.0,13.0,0.93,54.0,3.0,0.15,60.11,19.09,21915.75,0.38,209.0,0.05,1217.54,1147.8,0.0,13.0,54.0,54.0,0.21,13.0,25.0,42.0,0.16,86.0,94.0,115.0,32.0,13.0,0.0,19.4,1,PC5.arff
5.0,5.0,8.0,3.0,0.13,4.0,3.0,1.0,15.0,1.0,0.0,24.9,27.5,18832.67,0.23,127.0,0.04,1046.26,684.82,0.0,3.0,23.0,23.0,0.0,2.0,4.0,14.0,0.09,33.0,55.0,72.0,21.0,21.0,0.0,11.54,0,MC1.arff
11.0,4.0,20.0,6.0,0.24,10.0,4.0,0.0,27.0,3.0,0.0,38.91,9.55,3545.04,0.12,73.0,0.1,196.95,371.38,0.0,3.0,25.0,25.0,0.0,5.0,10.0,23.0,0.09,68.0,35.0,38.0,22.0,12.0,2.0,10.71,1,MC1.arff
3.0,0.0,4.0,2.0,0.2,2.0,1.0,0.5,6.0,1.0,0.0,8.79,12.0,1265.83,0.04,27.0,0.08,70.32,105.49,0.0,0.0,10.0,10.0,0.5,1.0,2.0,6.0,0.14,14.0,12.0,15.0,5.0,10.0,2.0,0.0,0,PC1.arff
11.0,1.0,20.0,6.0,0.14,10.0,3.0,0.5,24.0,1.0,0.0,51.72,17.7,16202.08,0.31,172.0,0.06,900.12,915.37,6.0,10.0,37.0,43.0,0.17,5.0,10.0,20.0,0.08,72.0,59.0,113.0,25.0,15.0,0.0,30.19,1,PC4.arff
11.0,7.0,16.0,6.0,0.29,6.0,4.0,0.0,22.0,5.0,0.0,45.97,7.64,2680.63,0.12,69.0,0.13,148.92,351.03,13.0,0.0,8.0,21.0,0.0,5.0,8.0,18.0,0.21,29.0,28.0,41.0,22.0,12.0,0.0,61.9,0,MC1.arff
3.0,2.0,4.0,2.0,0.17,2.0,2.0,1.0,7.0,1.0,0.0,12.63,11.0,1528.71,0.05,34.0,0.09,84.93,138.97,0.0,0.0,12.0,12.0,0.0,1.0,2.0,7.0,0.11,18.0,12.0,22.0,6.0,11.0,0.0,0.0,0,MC1.arff
3.0,2.0,4.0,1.0,0.06,2.0,1.0,1.0,9.0,1.0,0.0,37.74,5.91,1316.53,0.07,48.0,0.17,73.14,222.91,4.0,2.0,12.0,16.0,1.0,1.0,2.0,9.0,0.04,24.0,21.0,27.0,16.0,9.0,0.0,33.33,1,PC5.arff
1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0,MC1.arff
5.0,3.0,8.0,3.0,0.23,4.0,3.0,1.0,16.0,1.0,0.0,23.67,9.09,1956.58,0.07,49.0,0.11,108.7,215.22,1.0,8.0,12.0,13.0,0.0,2.0,4.0,15.0,0.12,26.0,20.0,29.0,11.0,10.0,0.0,42.86,0,MC1.arff
5.0,0.0,8.0,3.0,0.3,4.0,1.0,0.33,11.0,1.0,0.0,13.14,8.17,876.39,0.04,29.0,0.12,48.69,107.31,0.0,0.0,10.0,10.0,0.33,2.0,4.0,10.0,0.23,13.0,14.0,15.0,6.0,7.0,0.0,0.0,0,PC1.arff
5.0,2.0,8.0,3.0,0.16,4.0,3.0,1.0,13.0,1.0,0.0,19.18,21.27,8680.58,0.14,89.0,0.05,482.25,408.06,0.0,3.0,19.0,19.0,0.0,2.0,4.0,12.0,0.11,27.0,36.0,53.0,11.0,13.0,0.0,13.64,0,MC1.arff
5.0,1.0,8.0,3.0,0.09,4.0,2.0,0.67,13.0,1.0,0.0,47.6,13.5,8674.38,0.21,117.0,0.07,481.91,642.55,1.0,0.0,31.0,32.0,0.33,2.0,4.0,12.0,0.06,49.0,54.0,63.0,30.0,15.0,3.0,3.13,0,PC3.arff
3.0,1.0,4.0,2.0,0.25,2.0,2.0,1.0,5.0,1.0,0.0,17.91,6.29,707.7,0.04,27.0,0.16,39.32,112.59,2.0,6.0,6.0,8.0,0.5,1.0,2.0,5.0,0.11,19.0,8.0,19.0,7.0,11.0,0.0,57.14,0,CM1.arff
